,name,language,talk.translation_shifts,talk.language,talk.room,talk.duration,talk.title,talk.speakers,talk.fahrplan
334,afrowson,de,"[TranslationShift(name=""eibwen"", language=""de"", Talk=<parse.Talk object at 0x10aad0390>), TranslationShift(name=""afrowson"", language=""de"", Talk=<parse.Talk object at 0x10aad0390>), TranslationShift(name=""snakey"", language=""de"", Talk=<parse.Talk object at 0x10aad0390>), TranslationShift(name=""pawel"", language=""pl"", Talk=<parse.Talk object at 0x10aad0390>), TranslationShift(name=""d"", language=""pl"", Talk=<parse.Talk object at 0x10aad0390>)]",en,Dijkstra,0 days 00:40:00.000000000,Reflections on the New Reverse Engineering Law,"['Steffen Becker', 'Stephan Koloßa']",https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/11089.html
335,snakey,de,"[TranslationShift(name=""eibwen"", language=""de"", Talk=<parse.Talk object at 0x10aad0750>), TranslationShift(name=""afrowson"", language=""de"", Talk=<parse.Talk object at 0x10aad0750>), TranslationShift(name=""snakey"", language=""de"", Talk=<parse.Talk object at 0x10aad0750>), TranslationShift(name=""pawel"", language=""pl"", Talk=<parse.Talk object at 0x10aad0750>), TranslationShift(name=""d"", language=""pl"", Talk=<parse.Talk object at 0x10aad0750>)]",en,Dijkstra,0 days 00:40:00.000000000,Reflections on the New Reverse Engineering Law,"['Steffen Becker', 'Stephan Koloßa']",https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/11089.html
336,pawel,pl,"[TranslationShift(name=""eibwen"", language=""de"", Talk=<parse.Talk object at 0x10aad3050>), TranslationShift(name=""afrowson"", language=""de"", Talk=<parse.Talk object at 0x10aad3050>), TranslationShift(name=""snakey"", language=""de"", Talk=<parse.Talk object at 0x10aad3050>), TranslationShift(name=""pawel"", language=""pl"", Talk=<parse.Talk object at 0x10aad3050>), TranslationShift(name=""d"", language=""pl"", Talk=<parse.Talk object at 0x10aad3050>)]",en,Dijkstra,0 days 00:40:00.000000000,Reflections on the New Reverse Engineering Law,"['Steffen Becker', 'Stephan Koloßa']",https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/11089.html
337,d,pl,"[TranslationShift(name=""eibwen"", language=""de"", Talk=<parse.Talk object at 0x10aad3390>), TranslationShift(name=""afrowson"", language=""de"", Talk=<parse.Talk object at 0x10aad3390>), TranslationShift(name=""snakey"", language=""de"", Talk=<parse.Talk object at 0x10aad3390>), TranslationShift(name=""pawel"", language=""pl"", Talk=<parse.Talk object at 0x10aad3390>), TranslationShift(name=""d"", language=""pl"", Talk=<parse.Talk object at 0x10aad3390>)]",en,Dijkstra,0 days 00:40:00.000000000,Reflections on the New Reverse Engineering Law,"['Steffen Becker', 'Stephan Koloßa']",https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/11089.html
338,bubbler,de,"[TranslationShift(name=""bubbler"", language=""de"", Talk=<parse.Talk object at 0x10aad36d0>), TranslationShift(name=""Jacx"", language=""de"", Talk=<parse.Talk object at 0x10aad36d0>), TranslationShift(name=""floi"", language=""de"", Talk=<parse.Talk object at 0x10aad36d0>)]",en,Eliza,0 days 00:40:00.000000000,Listening Back - The Sound of Surveillance,['Jasmine Guffond'],https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/10855.html
339,Jacx,de,"[TranslationShift(name=""bubbler"", language=""de"", Talk=<parse.Talk object at 0x10aad3a50>), TranslationShift(name=""Jacx"", language=""de"", Talk=<parse.Talk object at 0x10aad3a50>), TranslationShift(name=""floi"", language=""de"", Talk=<parse.Talk object at 0x10aad3a50>)]",en,Eliza,0 days 00:40:00.000000000,Listening Back - The Sound of Surveillance,['Jasmine Guffond'],https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/10855.html
340,floi,de,"[TranslationShift(name=""bubbler"", language=""de"", Talk=<parse.Talk object at 0x10aad3cd0>), TranslationShift(name=""Jacx"", language=""de"", Talk=<parse.Talk object at 0x10aad3cd0>), TranslationShift(name=""floi"", language=""de"", Talk=<parse.Talk object at 0x10aad3cd0>)]",en,Eliza,0 days 00:40:00.000000000,Listening Back - The Sound of Surveillance,['Jasmine Guffond'],https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/10855.html
341,problame,de,"[TranslationShift(name=""problame"", language=""de"", Talk=<parse.Talk object at 0x10aad3f90>), TranslationShift(name=""joern"", language=""de"", Talk=<parse.Talk object at 0x10aad3f90>), TranslationShift(name=""flego"", language=""ru"", Talk=<parse.Talk object at 0x10aad3f90>), TranslationShift(name=""max_eaxedx"", language=""ru"", Talk=<parse.Talk object at 0x10aad3f90>)]",en,Ada,0 days 01:00:00.000000000,KTRW: The journey to build a debuggable iPhone,['Brandon Azad'],https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/10806.html
342,joern,de,"[TranslationShift(name=""problame"", language=""de"", Talk=<parse.Talk object at 0x10aad6290>), TranslationShift(name=""joern"", language=""de"", Talk=<parse.Talk object at 0x10aad6290>), TranslationShift(name=""flego"", language=""ru"", Talk=<parse.Talk object at 0x10aad6290>), TranslationShift(name=""max_eaxedx"", language=""ru"", Talk=<parse.Talk object at 0x10aad6290>)]",en,Ada,0 days 01:00:00.000000000,KTRW: The journey to build a debuggable iPhone,['Brandon Azad'],https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/10806.html
343,flego,ru,"[TranslationShift(name=""problame"", language=""de"", Talk=<parse.Talk object at 0x10aad6550>), TranslationShift(name=""joern"", language=""de"", Talk=<parse.Talk object at 0x10aad6550>), TranslationShift(name=""flego"", language=""ru"", Talk=<parse.Talk object at 0x10aad6550>), TranslationShift(name=""max_eaxedx"", language=""ru"", Talk=<parse.Talk object at 0x10aad6550>)]",en,Ada,0 days 01:00:00.000000000,KTRW: The journey to build a debuggable iPhone,['Brandon Azad'],https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/10806.html
344,max_eaxedx,ru,"[TranslationShift(name=""problame"", language=""de"", Talk=<parse.Talk object at 0x10aad6810>), TranslationShift(name=""joern"", language=""de"", Talk=<parse.Talk object at 0x10aad6810>), TranslationShift(name=""flego"", language=""ru"", Talk=<parse.Talk object at 0x10aad6810>), TranslationShift(name=""max_eaxedx"", language=""ru"", Talk=<parse.Talk object at 0x10aad6810>)]",en,Ada,0 days 01:00:00.000000000,KTRW: The journey to build a debuggable iPhone,['Brandon Azad'],https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/10806.html
345,LuKaRo,en,"[TranslationShift(name=""LuKaRo"", language=""en"", Talk=<parse.Talk object at 0x10aad6ad0>), TranslationShift(name=""oskar"", language=""en"", Talk=<parse.Talk object at 0x10aad6ad0>), TranslationShift(name=""mfh"", language=""en"", Talk=<parse.Talk object at 0x10aad6ad0>), TranslationShift(name=""hnms"", language=""fr"", Talk=<parse.Talk object at 0x10aad6ad0>)]",de,Borg,0 days 01:00:00.000000000,Megatons to Megawatts,['Julia Riede'],https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/10517.html
346,oskar,en,"[TranslationShift(name=""LuKaRo"", language=""en"", Talk=<parse.Talk object at 0x10aad6d90>), TranslationShift(name=""oskar"", language=""en"", Talk=<parse.Talk object at 0x10aad6d90>), TranslationShift(name=""mfh"", language=""en"", Talk=<parse.Talk object at 0x10aad6d90>), TranslationShift(name=""hnms"", language=""fr"", Talk=<parse.Talk object at 0x10aad6d90>)]",de,Borg,0 days 01:00:00.000000000,Megatons to Megawatts,['Julia Riede'],https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/10517.html
347,mfh,en,"[TranslationShift(name=""LuKaRo"", language=""en"", Talk=<parse.Talk object at 0x10aad8090>), TranslationShift(name=""oskar"", language=""en"", Talk=<parse.Talk object at 0x10aad8090>), TranslationShift(name=""mfh"", language=""en"", Talk=<parse.Talk object at 0x10aad8090>), TranslationShift(name=""hnms"", language=""fr"", Talk=<parse.Talk object at 0x10aad8090>)]",de,Borg,0 days 01:00:00.000000000,Megatons to Megawatts,['Julia Riede'],https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/10517.html
348,hnms,fr,"[TranslationShift(name=""LuKaRo"", language=""en"", Talk=<parse.Talk object at 0x10aad8350>), TranslationShift(name=""oskar"", language=""en"", Talk=<parse.Talk object at 0x10aad8350>), TranslationShift(name=""mfh"", language=""en"", Talk=<parse.Talk object at 0x10aad8350>), TranslationShift(name=""hnms"", language=""fr"", Talk=<parse.Talk object at 0x10aad8350>)]",de,Borg,0 days 01:00:00.000000000,Megatons to Megawatts,['Julia Riede'],https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/10517.html
349,afrowson,de,"[TranslationShift(name=""afrowson"", language=""de"", Talk=<parse.Talk object at 0x10aad8690>), TranslationShift(name=""Scriptkiddi"", language=""de"", Talk=<parse.Talk object at 0x10aad8690>), TranslationShift(name=""felixvd"", language=""de"", Talk=<parse.Talk object at 0x10aad8690>), TranslationShift(name=""damok"", language=""fr"", Talk=<parse.Talk object at 0x10aad8690>), TranslationShift(name=""Yann0u"", language=""fr"", Talk=<parse.Talk object at 0x10aad8690>)]",en,Clarke,0 days 01:00:00.000000000,The Case Against WikiLeaks: a direct threat to our community ,"['renataavila', 'Naomi Colvin', 'Angela Richter']",https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/11090.html
350,Scriptkiddi,de,"[TranslationShift(name=""afrowson"", language=""de"", Talk=<parse.Talk object at 0x10aad8310>), TranslationShift(name=""Scriptkiddi"", language=""de"", Talk=<parse.Talk object at 0x10aad8310>), TranslationShift(name=""felixvd"", language=""de"", Talk=<parse.Talk object at 0x10aad8310>), TranslationShift(name=""damok"", language=""fr"", Talk=<parse.Talk object at 0x10aad8310>), TranslationShift(name=""Yann0u"", language=""fr"", Talk=<parse.Talk object at 0x10aad8310>)]",en,Clarke,0 days 01:00:00.000000000,The Case Against WikiLeaks: a direct threat to our community ,"['renataavila', 'Naomi Colvin', 'Angela Richter']",https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/11090.html
351,felixvd,de,"[TranslationShift(name=""afrowson"", language=""de"", Talk=<parse.Talk object at 0x10aad84d0>), TranslationShift(name=""Scriptkiddi"", language=""de"", Talk=<parse.Talk object at 0x10aad84d0>), TranslationShift(name=""felixvd"", language=""de"", Talk=<parse.Talk object at 0x10aad84d0>), TranslationShift(name=""damok"", language=""fr"", Talk=<parse.Talk object at 0x10aad84d0>), TranslationShift(name=""Yann0u"", language=""fr"", Talk=<parse.Talk object at 0x10aad84d0>)]",en,Clarke,0 days 01:00:00.000000000,The Case Against WikiLeaks: a direct threat to our community ,"['renataavila', 'Naomi Colvin', 'Angela Richter']",https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/11090.html
352,damok,fr,"[TranslationShift(name=""afrowson"", language=""de"", Talk=<parse.Talk object at 0x10aad8890>), TranslationShift(name=""Scriptkiddi"", language=""de"", Talk=<parse.Talk object at 0x10aad8890>), TranslationShift(name=""felixvd"", language=""de"", Talk=<parse.Talk object at 0x10aad8890>), TranslationShift(name=""damok"", language=""fr"", Talk=<parse.Talk object at 0x10aad8890>), TranslationShift(name=""Yann0u"", language=""fr"", Talk=<parse.Talk object at 0x10aad8890>)]",en,Clarke,0 days 01:00:00.000000000,The Case Against WikiLeaks: a direct threat to our community ,"['renataavila', 'Naomi Colvin', 'Angela Richter']",https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/11090.html
353,Yann0u,fr,"[TranslationShift(name=""afrowson"", language=""de"", Talk=<parse.Talk object at 0x10aadc210>), TranslationShift(name=""Scriptkiddi"", language=""de"", Talk=<parse.Talk object at 0x10aadc210>), TranslationShift(name=""felixvd"", language=""de"", Talk=<parse.Talk object at 0x10aadc210>), TranslationShift(name=""damok"", language=""fr"", Talk=<parse.Talk object at 0x10aadc210>), TranslationShift(name=""Yann0u"", language=""fr"", Talk=<parse.Talk object at 0x10aadc210>)]",en,Clarke,0 days 01:00:00.000000000,The Case Against WikiLeaks: a direct threat to our community ,"['renataavila', 'Naomi Colvin', 'Angela Richter']",https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/11090.html
354,MissSensei,en,"[TranslationShift(name=""MissSensei"", language=""en"", Talk=<parse.Talk object at 0x10aadc350>), TranslationShift(name=""KetieSaner"", language=""en"", Talk=<parse.Talk object at 0x10aadc350>), TranslationShift(name=""gw3n1337"", language=""en"", Talk=<parse.Talk object at 0x10aadc350>), TranslationShift(name=""iggle"", language=""es"", Talk=<parse.Talk object at 0x10aadc350>), TranslationShift(name=""saltunza"", language=""es"", Talk=<parse.Talk object at 0x10aadc350>), TranslationShift(name=""evajuliane"", language=""es"", Talk=<parse.Talk object at 0x10aadc350>)]",de,Dijkstra,0 days 02:30:00.000000000,Die Mittelmeer-Monologe (Performance),['Michael Ruf'],https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/10658.html
355,KetieSaner,en,"[TranslationShift(name=""MissSensei"", language=""en"", Talk=<parse.Talk object at 0x10aadc8d0>), TranslationShift(name=""KetieSaner"", language=""en"", Talk=<parse.Talk object at 0x10aadc8d0>), TranslationShift(name=""gw3n1337"", language=""en"", Talk=<parse.Talk object at 0x10aadc8d0>), TranslationShift(name=""iggle"", language=""es"", Talk=<parse.Talk object at 0x10aadc8d0>), TranslationShift(name=""saltunza"", language=""es"", Talk=<parse.Talk object at 0x10aadc8d0>), TranslationShift(name=""evajuliane"", language=""es"", Talk=<parse.Talk object at 0x10aadc8d0>)]",de,Dijkstra,0 days 02:30:00.000000000,Die Mittelmeer-Monologe (Performance),['Michael Ruf'],https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/10658.html
356,gw3n1337,en,"[TranslationShift(name=""MissSensei"", language=""en"", Talk=<parse.Talk object at 0x10aadcc50>), TranslationShift(name=""KetieSaner"", language=""en"", Talk=<parse.Talk object at 0x10aadcc50>), TranslationShift(name=""gw3n1337"", language=""en"", Talk=<parse.Talk object at 0x10aadcc50>), TranslationShift(name=""iggle"", language=""es"", Talk=<parse.Talk object at 0x10aadcc50>), TranslationShift(name=""saltunza"", language=""es"", Talk=<parse.Talk object at 0x10aadcc50>), TranslationShift(name=""evajuliane"", language=""es"", Talk=<parse.Talk object at 0x10aadcc50>)]",de,Dijkstra,0 days 02:30:00.000000000,Die Mittelmeer-Monologe (Performance),['Michael Ruf'],https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/10658.html
357,iggle,es,"[TranslationShift(name=""MissSensei"", language=""en"", Talk=<parse.Talk object at 0x10aadcfd0>), TranslationShift(name=""KetieSaner"", language=""en"", Talk=<parse.Talk object at 0x10aadcfd0>), TranslationShift(name=""gw3n1337"", language=""en"", Talk=<parse.Talk object at 0x10aadcfd0>), TranslationShift(name=""iggle"", language=""es"", Talk=<parse.Talk object at 0x10aadcfd0>), TranslationShift(name=""saltunza"", language=""es"", Talk=<parse.Talk object at 0x10aadcfd0>), TranslationShift(name=""evajuliane"", language=""es"", Talk=<parse.Talk object at 0x10aadcfd0>)]",de,Dijkstra,0 days 02:30:00.000000000,Die Mittelmeer-Monologe (Performance),['Michael Ruf'],https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/10658.html
358,saltunza,es,"[TranslationShift(name=""MissSensei"", language=""en"", Talk=<parse.Talk object at 0x10aade390>), TranslationShift(name=""KetieSaner"", language=""en"", Talk=<parse.Talk object at 0x10aade390>), TranslationShift(name=""gw3n1337"", language=""en"", Talk=<parse.Talk object at 0x10aade390>), TranslationShift(name=""iggle"", language=""es"", Talk=<parse.Talk object at 0x10aade390>), TranslationShift(name=""saltunza"", language=""es"", Talk=<parse.Talk object at 0x10aade390>), TranslationShift(name=""evajuliane"", language=""es"", Talk=<parse.Talk object at 0x10aade390>)]",de,Dijkstra,0 days 02:30:00.000000000,Die Mittelmeer-Monologe (Performance),['Michael Ruf'],https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/10658.html
359,evajuliane,es,"[TranslationShift(name=""MissSensei"", language=""en"", Talk=<parse.Talk object at 0x10aade710>), TranslationShift(name=""KetieSaner"", language=""en"", Talk=<parse.Talk object at 0x10aade710>), TranslationShift(name=""gw3n1337"", language=""en"", Talk=<parse.Talk object at 0x10aade710>), TranslationShift(name=""iggle"", language=""es"", Talk=<parse.Talk object at 0x10aade710>), TranslationShift(name=""saltunza"", language=""es"", Talk=<parse.Talk object at 0x10aade710>), TranslationShift(name=""evajuliane"", language=""es"", Talk=<parse.Talk object at 0x10aade710>)]",de,Dijkstra,0 days 02:30:00.000000000,Die Mittelmeer-Monologe (Performance),['Michael Ruf'],https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/10658.html
360,flo_h,de,"[TranslationShift(name=""flo_h"", language=""de"", Talk=<parse.Talk object at 0x10aadead0>), TranslationShift(name=""whitey_chan"", language=""de"", Talk=<parse.Talk object at 0x10aadead0>), TranslationShift(name=""Indraos"", language=""de"", Talk=<parse.Talk object at 0x10aadead0>), TranslationShift(name=""remy_o"", language=""fr"", Talk=<parse.Talk object at 0x10aadead0>), TranslationShift(name=""ssimono"", language=""fr"", Talk=<parse.Talk object at 0x10aadead0>)]",en,Eliza,0 days 01:00:00.000000000,Algorithm | Diversion,['Naoto Hieda'],https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/11310.html
361,whitey_chan,de,"[TranslationShift(name=""flo_h"", language=""de"", Talk=<parse.Talk object at 0x10aade7d0>), TranslationShift(name=""whitey_chan"", language=""de"", Talk=<parse.Talk object at 0x10aade7d0>), TranslationShift(name=""Indraos"", language=""de"", Talk=<parse.Talk object at 0x10aade7d0>), TranslationShift(name=""remy_o"", language=""fr"", Talk=<parse.Talk object at 0x10aade7d0>), TranslationShift(name=""ssimono"", language=""fr"", Talk=<parse.Talk object at 0x10aade7d0>)]",en,Eliza,0 days 01:00:00.000000000,Algorithm | Diversion,['Naoto Hieda'],https://fahrplan.events.ccc.de/congress/2019/Fahrplan/events/11310.html
